matchId,date,patch,durationMin,champion,position,win,kills,deaths,assists,kda,cs,csPerMin,goldPerMin,dmgPerMin,teamDmgPct,killParticipation,visionPerMin,controlWards,soloKills,timeDeadSec,deadPct,laneMinions10,laneGoldExpAdv,earlyLaneAdv,maxCsAdvOpp,visionAdvOpp,goldDiff10,csDiff10,xpDiff10,goldDiff14,csDiff14,xpDiff14,firstTowerKilledTime,turretPlates,doubleKills,tripleKills,quadraKills,pentaKills,surrenderEnd,earlySurrender
NA1_5525007303,1774911219,16.6,41.4,MissFortune,BOTTOM,0,25,11,6,2.82,294,7.1,691.4,1683.0,32.0,73.8,1.06,2,3,419,16.9,59,0,1,24,0.38,2283,15,1017,1795,17,211,887.0,13,6,0,0,0,0,0
NA1_5525048682,1774914037,16.6,32.6,Brand,UTILITY,1,5,6,18,3.83,57,1.75,388.3,633.5,15.5,47.9,3.19,5,0,151,7.7,11,1,1,34,0.15,2011,-3,950,2782,0,1439,563.0,14,0,0,0,0,0,0
NA1_5525894513,1774980086,16.6,26.8,MissFortune,BOTTOM,1,11,2,8,9.5,232,8.65,582.3,961.1,25.0,50.0,0.74,1,0,20,1.2,60,1,1,46.0,0.35,-99,14,286,1290,33,1013,748.0,11,1,0,0,0,0,0
NA1_5527116975,1775083807,16.7,28.0,Swain,MIDDLE,1,6,6,9,2.5,190,6.79,385.7,981.8,16.3,48.4,0.66,0,0,164,9.8,63,0,0,2,-0.33,-201,-15,-789,-378,-21,-1451,989.0,11,1,1,0,0,0,0
NA1_5527165180,1775086764,16.7,29.8,MissFortune,BOTTOM,1,10,6,10,3.33,228,7.66,593.2,958.9,26.3,50.0,0.48,0,2,131,7.3,68,0,0,27,-0.25,1120,15,418,939,16,376,0,24,1,1,1,0,0,0
NA1_5527217491,1775089904,16.7,31.8,MissFortune,BOTTOM,1,5,2,9,7,293,9.21,542.5,680.9,21.0,48.3,0.55,1,0,62,3.2,62,1,0,57,-0.3,811,10,708,1787,15,1327,1133.0,10,0,0,0,0,0,0
NA1_5533884377,1775607847,16.7,29.0,MissFortune,BOTTOM,0,1,8,0,0.12,182,6.27,353.4,321.9,11.6,6.7,0.6,0,0,224,12.9,68,0,0,12,-0.08,-77,-5,-191,102,-1,-208,962.0,3,0,0,0,0,1,0
NA1_5533929053,1775609881,16.7,36.9,MissFortune,BOTTOM,0,4,10,8,1.2,261,7.08,429.2,526.1,17.3,36.4,0.78,1,0,307,13.9,59,0,0,42,-0.18,-238,18,-418,-328,9,-1028,1010.0,4,0,0,0,0,0,0
NA1_5534821711,1775669343,16.7,25.6,Sivir,BOTTOM,0,4,6,4,1.33,189,7.37,473.9,641.2,25.0,47.1,0.46,0,0,138,9.0,59,0,0,12,-0.6,147,-7,62,-243,-4,369,0,1,0,0,0,0,0,0
NA1_5534854187,1775671147,16.7,24.8,MissFortune,BOTTOM,0,4,6,5,1.5,199,8.02,422.2,580.2,23.7,52.9,0.81,0,0,143,9.6,68,0,0,37,-0.12,780,10,-435,262,8,-450,0,3,0,0,0,0,0,0
NA1_5534883651,1775673237,16.7,37.0,MissFortune,BOTTOM,1,9,8,13,2.75,279,7.54,553.6,812.2,22.2,57.9,0.99,0,0,264,11.9,53,0,0,23,0.19,769,5,388,806,7,99,0,10,2,0,0,0,0,0
NA1_5534932993,1775676062,16.7,22.2,MissFortune,BOTTOM,0,2,6,3,0.83,175,7.87,411.4,533.0,19.8,38.5,0.66,0,0,119,8.9,62,0,0,7,0.08,-45,8,-277,550,14,-203,0,2,0,0,0,0,1,0
NA1_5538269501,1775929274,16.7,45.9,Caitlyn,BOTTOM,1,10,8,14,3,298,6.5,510.0,902.4,24.0,49.0,0.75,1,2,311,11.3,63,0,0,0,-0.34,-71,-14,587,-1460,-34,-868,768.0,12,0,0,0,0,0,0
NA1_5539956278,1776147451,16.7,28.7,MissFortune,BOTTOM,0,7,5,2,1.8,243,8.47,525.1,796.7,29.5,50.0,1.0,1,1,115,6.7,60,0,0,35.2,0.53,1030,8,11,1421,-1,-269,0,7,1,0,0,0,0,0
NA1_5541734479,1776398660,16.8,28.0,MissFortune,BOTTOM,1,3,5,2,1,222,7.92,456.6,706.5,20.0,18.5,0.75,0,0,119,7.1,58,0,0,35,0.67,-222,-8,-202,-172,-7,-273,752.0,11,1,0,0,0,0,0
NA1_5541774739,1776401469,16.8,29.6,Caitlyn,BOTTOM,0,4,8,7,1.38,241,8.13,508.5,1079.0,30.4,52.4,0.54,1,0,252,14.2,78,0,1,76.0,-0.16,778,31,1090,1122,31,774,0,6,0,0,0,0,0,0
NA1_5541799874,1776403640,16.8,33.1,Brand,UTILITY,1,4,5,21,5,41,1.24,339.2,852.9,19.6,65.8,3.13,8,0,176,8.9,10,1,1,17,0.51,954,-5,609,1292,-2,1083,0,6,1,0,0,0,0,0
NA1_5542093116,1776459236,16.8,19.2,MissFortune,BOTTOM,1,1,0,4,5,162,8.44,438.0,527.7,18.5,27.8,0.76,0,0,0,0.0,74,0,0,27,-0.01,73,17,624,567,14,545,844.0,9,0,0,0,0,1,0
NA1_5542105110,1776460740,16.8,37.8,MissFortune,BOTTOM,1,4,7,8,1.71,260,6.88,432.0,573.9,14.7,24.5,0.6,1,0,248,10.9,63,0,0,17,0.44,-754,-10,-181,-755,-20,-416,0,9,0,0,0,0,0,0
NA1_5544625951,1776746388,16.8,29.8,Caitlyn,MIDDLE,1,10,4,2,3,243,8.15,493.0,822.6,19.0,30.0,0.73,0,0,168,9.4,87,0,0,57.0,0.01,595,30,432,-429,35,-175,767.0,9,2,1,1,1,0,0
NA1_5544650480,1776748638,16.8,25.4,MissFortune,BOTTOM,1,16,3,12,9.33,228,8.96,734.3,1223.9,30.8,68.3,0.99,1,1,78,5.1,75,1,0,80,0.82,1452,17,379,4590,36,2072,800.0,7,3,0,0,0,1,0
NA1_5545347502,1776843604,16.8,37.2,Sivir,BOTTOM,1,9,3,17,8.67,276,7.43,532.5,1209.3,23.9,55.3,0.89,1,0,69,3.1,46,0,0,36,-0.23,-524,-7,375,101,-6,558,0,17,2,0,0,0,0,0
NA1_5545835720,1776917978,16.8,38.5,Caitlyn,BOTTOM,1,7,6,10,2.83,290,7.54,490.4,1080.6,22.4,37.8,0.79,1,0,258,11.2,62,1,0,31.0,1.15,720,14,673,952,19,1000,0,13,1,0,0,0,0,0
NA1_5545866644,1776920589,16.8,37.5,Caitlyn,BOTTOM,1,7,9,18,2.78,298,7.95,531.7,747.8,17.2,59.5,0.71,1,0,268,11.9,54,0,0,22.0,-0.29,-573,-20,-215,-1241,-23,-739,0,10,1,0,0,0,0,0
NA1_5546059209,1776965857,16.8,32.2,Caitlyn,BOTTOM,0,3,7,5,1.14,289,8.98,487.9,741.6,19.1,36.4,0.53,0,0,221,11.5,79,0,0,30,0.1,699,13,264,-315,9,-555,1023.0,5,1,0,0,0,0,0
NA1_5546071568,1776968038,16.8,33.0,Caitlyn,BOTTOM,1,8,6,12,3.33,232,7.03,475.4,895.0,23.4,48.8,0.61,0,1,151,7.6,53,0,0,9.6,0.19,-892,-16,-621,-941,-14,-1000,739.0,7,1,0,0,0,0,0
NA1_5546086444,1776970422,16.8,28.4,MissFortune,BOTTOM,1,7,3,11,6,224,7.88,530.9,789.7,25.5,50.0,0.87,0,0,44,2.6,51,0,0,9,-0.05,-237,-19,-247,648,-16,1159,960.0,14,1,0,0,0,0,0
NA1_5546447173,1777004779,16.8,30.9,MissFortune,BOTTOM,0,8,10,7,1.5,226,7.32,514.9,859.2,22.4,38.5,0.56,0,0,250,13.5,52,0,0,20.0,-0.1,-2333,-26,-252,-2829,-39,-694,0,5,0,0,0,0,0,0
NA1_5546822581,1777071755,16.8,39.4,MissFortune,BOTTOM,0,7,10,18,2.5,263,6.68,476.6,838.4,17.8,48.1,0.77,2,3,325,13.8,53,0,0,4.8,0.4,-159,-6,457,383,-5,447,0,2,0,0,0,0,0,0
NA1_5546850812,1777074399,16.8,1.3,Ashe,BOTTOM,1,0,0,0,0,3,2.28,447.1,47.0,12.2,0,0.27,0,0,0,0.0,3,0,0,0,0,,,,,,,0,0,0,0,0,0,0,1
NA1_5546863235,1777075737,16.8,29.4,Jhin,BOTTOM,1,13,1,10,23,239,8.12,582.7,863.2,20.9,62.2,0.99,2,0,28,1.6,67,0,0,56,3.53,1561,25,162,2358,43,689,855.0,14,1,1,0,0,0,0
NA1_5546895718,1777078956,16.8,28.6,Brand,MIDDLE,1,4,6,4,1.33,210,7.35,364.8,817.5,20.4,21.1,0.76,0,1,200,11.7,66,0,0,35,1.17,-827,-9,28,-241,2,576,831.0,5,0,0,0,0,0,0
NA1_5547034649,1777089094,16.8,36.1,Caitlyn,BOTTOM,1,7,4,12,4.75,230,6.38,440.5,1232.0,19.3,39.6,0.56,1,0,152,7.0,69,0,0,25,-0.34,-228,12,887,945,11,1134,855.0,8,2,0,0,0,0,0
NA1_5547348446,1777140428,16.8,16.9,Caitlyn,BOTTOM,0,0,2,2,1,119,7.06,324.1,456.4,18.6,28.6,0.43,0,0,50,4.9,60,0,0,12,-0.61,137,3,203,-731,3,69,0,0,0,0,0,0,1,0
NA1_5547381801,1777144279,16.8,21.9,MissFortune,BOTTOM,0,1,6,5,1,160,7.29,405.1,505.7,17.4,50.0,0.93,0,0,131,10.0,52,0,0,5,1.35,-139,-11,-671,-917,-11,-1248,0,1,0,0,0,0,1,0
NA1_5547402972,1777146687,16.8,29.8,MissFortune,BOTTOM,0,5,7,6,1.57,214,7.19,428.7,798.7,29.5,78.6,0.64,0,0,150,8.4,48,0,0,3,-0.35,-754,-26,-132,-29,-15,316,0,4,1,1,0,0,0,0
NA1_5547581338,1777164552,16.8,33.2,Caitlyn,BOTTOM,1,4,3,11,5,276,8.32,531.1,907.3,18.6,33.3,0.85,0,0,93,4.7,74,0,0,51,0.44,935,9,303,2267,29,937,822.0,19,0,0,0,0,0,0
NA1_5547610222,1777166909,16.8,31.6,MissFortune,BOTTOM,0,15,7,9,3.43,281,8.89,665.0,1346.1,29.6,61.5,0.52,1,1,224,11.8,75,0,0,118.4,-0.21,421,-2,195,454,12,49,0,2,2,1,0,0,0,0
NA1_5548740004,1777316144,16.8,21.5,Lux,MIDDLE,1,5,3,10,5,141,6.55,410.4,876.2,23.1,53.6,0.72,0,0,103,8.0,68,0,0,24,0.76,-14,1,6,28,18,447,751.0,8,1,0,0,0,0,0
NA1_5548751272,1777317881,16.8,36.9,Caitlyn,BOTTOM,0,6,7,7,1.86,238,6.45,437.7,505.0,15.2,36.1,0.68,0,0,213,9.6,49,0,0,0,0.04,-1634,-31,-1241,-2707,-45,-1346,775.0,5,1,0,0,0,0,0
NA1_5549167699,1777355351,16.8,36.0,MissFortune,BOTTOM,0,12,5,7,3.8,281,7.8,529.5,1315.9,38.5,59.4,0.76,0,2,171,7.9,70,0,0,44,0.64,522,3,121,1379,7,889,0,10,1,0,0,0,0,0
NA1_5549397731,1777408712,16.8,27.1,MissFortune,BOTTOM,1,15,4,10,6.25,209,7.7,585.0,1331.2,24.6,46.3,0.54,0,1,129,7.9,75,1,0,54,0.77,843,17,153,2659,39,1655,873.0,12,2,0,0,0,0,0
NA1_5549415089,1777410702,16.8,36.6,MissFortune,BOTTOM,0,5,4,9,3.5,259,7.07,427.8,691.3,17.5,50.0,0.8,0,1,190,8.6,54,0,0,12.2,0.05,-21,-4,-215,-38,-1,-53,0,1,0,0,0,0,0,0
NA1_5549517603,1777421701,16.8,31.6,Garen,TOP,1,4,7,4,1.14,203,6.43,372.2,363.6,9.0,17.8,0.75,1,1,222,11.7,56,0,0,7,0.05,-1278,-33,-1217,-1467,-58,-2493,830.0,7,0,0,0,0,0,0
NA1_5550617662,1777574466,16.9,30.2,Swain,MIDDLE,1,4,4,7,2.75,230,7.62,397.8,545.3,12.1,26.2,0.6,0,0,174,9.6,92,0,0,12,-0.01,475,5,-114,160,3,-373,973.0,11,0,0,0,0,0,0
NA1_5580934063,1781374436,16.12,36.0,MissFortune,BOTTOM,1,8,6,10,3,224,6.21,462.9,809.2,17.8,43.9,0.77,1,1,179,8.3,55,0,0,3,-0.42,-543,-13,530,-36,-27,764,989.0,10,0,0,0,0,1,0
NA1_5581311497,1781408711,16.12,26.4,MissFortune,BOTTOM,0,4,5,3,1.4,200,7.59,400.7,613.9,26.9,46.7,0.89,0,1,135,8.5,56,0,0,42,0.21,46,6,-10,-346,0,-826,0,1,1,0,0,0,0,0
NA1_5581338714,1781410683,16.12,31.9,Caitlyn,BOTTOM,1,3,9,10,1.44,219,6.87,424.3,855.3,15.3,30.2,0.59,0,0,245,12.8,49,0,0,0,-0.6,-1355,-35,-967,-957,-30,-364,0,11,0,0,0,0,0,0
NA1_5581566577,1781447232,16.12,29.6,Caitlyn,BOTTOM,1,27,3,18,15,199,6.73,681.2,1999.8,40.1,76.3,0.57,0,3,100,5.6,58,1,1,21,-0.36,1875,6,1459,3571,6,1885,796.0,16,8,1,0,0,1,0
NA1_5581843324,1781477973,16.12,29.0,MissFortune,BOTTOM,0,5,7,5,1.43,224,7.72,443.4,892.5,23.8,35.7,0.55,0,0,203,11.7,75,0,1,32,-0.37,553,18,536,1373,16,515,825.0,6,0,0,0,0,0,0
NA1_5581868550,1781480000,16.12,23.8,Sivir,BOTTOM,0,6,6,6,2,154,6.46,440.0,584.6,17.8,44.4,0.57,0,0,131,9.2,44,0,0,0,0.02,109,-13,-429,515,-14,-369,0,2,1,0,0,0,0,0
NA1_5581896478,1781482086,16.12,27.4,Caitlyn,BOTTOM,1,3,5,1,0.8,210,7.66,433.9,555.5,17.3,15.4,0.63,0,0,148,9.0,70,0,0,40,0.33,274,7,18,286,10,212,961.0,9,0,0,0,0,0,0
NA1_5582373889,1781548696,16.12,23.9,Ashe,BOTTOM,1,13,3,6,6.33,186,7.78,595.1,1479.2,33.7,59.4,0.49,0,3,70,4.9,74,0,0,39,0.29,1134,7,157,2795,14,907,997.0,13,2,0,0,0,0,0
NA1_5582385174,1781550698,16.12,20.6,Caitlyn,BOTTOM,0,2,4,5,1.75,173,8.39,452.2,546.0,21.6,41.2,0.7,1,2,64,5.2,83,0,0,28,0.05,858,27,679,-666,10,-646,0,3,1,0,0,0,0,0
NA1_5584513044,1781830877,16.12,16.5,Brand,BOTTOM,1,4,7,7,1.57,75,4.55,377.7,498.1,15.7,36.7,0.76,1,0,95,9.6,40,0,0,1,0.31,-1613,-29,-1261,-1713,-24,-1387,614.0,2,1,0,0,0,1,0
NA1_5584530796,1781832226,16.12,38.7,Lux,MIDDLE,0,6,8,13,2.38,255,6.59,406.6,1145.0,24.0,51.4,0.72,0,2,294,12.7,73,0,0,52.2,-0.11,-131,9,1342,208,21,2143,0,11,0,0,0,0,0,0
NA1_5584569440,1781835260,16.12,30.8,Caitlyn,BOTTOM,1,2,3,10,4,249,8.1,442.9,723.9,18.1,33.3,0.95,1,0,64,3.5,72,0,0,11,1.61,-20,-2,-218,343,-6,29,962.0,12,0,0,0,0,1,0
NA1_5584614975,1781838269,16.12,26.3,Caitlyn,BOTTOM,1,2,3,10,4,225,8.55,463.8,735.5,22.3,44.4,0.99,0,1,73,4.6,77,0,0,34,0.42,887,23,473,-23,9,-164,888.0,7,0,0,0,0,0,0
NA1_5584661942,1781841377,16.12,36.8,Caitlyn,BOTTOM,0,7,10,11,1.8,305,8.3,472.8,856.6,21.4,45.0,1.17,1,0,330,15.0,65,0,0,76,0.49,1048,5,317,1257,15,443,0,5,1,0,0,0,0,0
NA1_5584965632,1781895255,16.12,37.6,Brand,MIDDLE,0,1,9,7,0.89,232,6.17,308.0,672.5,19.6,33.3,0.94,2,0,293,13.0,74,0,0,2,-0.27,-864,-13,-202,-1562,-12,-40,826.0,3,0,0,0,0,0,0
NA1_5584985431,1781897832,16.12,1.2,Ashe,BOTTOM,1,0,0,0,0,0,0.0,440.7,54.7,16.2,0,0.32,0,0,0,0.0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,1
NA1_5584988325,1781898426,16.12,25.1,Varus,TOP,0,5,7,0,0.71,198,7.9,384.4,613.7,35.2,55.6,0.83,0,5,263,17.5,77,0,1,23,-0.06,782,8,770,135,0,-129,0,4,1,0,0,0,1,0
NA1_5585007819,1781900621,16.12,24.7,Caitlyn,BOTTOM,0,8,9,1,1,178,7.21,440.2,892.2,31.7,64.3,0.65,1,0,169,11.4,56,0,0,16,0.02,730,13,269,118,14,59,815.0,3,1,0,0,0,0,0
NA1_5585702109,1781988155,16.12,42.4,Ashe,BOTTOM,0,4,10,13,1.7,325,7.67,459.3,730.1,12.7,32.7,1.37,1,0,278,10.9,67,0,0,97.6,0.57,-1360,-1,81,-1883,-23,-487,0,7,0,0,0,0,0,0
NA1_5585731268,1781991289,16.12,31.2,MissFortune,BOTTOM,1,20,2,5,12.5,308,9.86,681.6,1726.1,41.9,59.5,1.07,1,0,92,4.9,74,0,0,100.0,0.3,1949,12,239,3691,38,363,737.0,21,3,0,0,0,0,0
NA1_5585753926,1781993425,16.12,29.9,MissFortune,BOTTOM,1,13,5,6,3.8,253,8.46,578.2,1243.3,32.6,67.9,0.61,0,0,153,8.5,71,0,0,53,0.06,606,18,-109,1765,21,263,0,13,2,1,0,0,0,0
NA1_5585969252,1782010970,16.12,31.5,MissFortune,BOTTOM,1,19,6,5,4,261,8.28,616.0,1216.2,32.4,60.0,0.7,0,1,206,10.9,77,1,1,62,-0.0,1548,30,1580,2212,33,1514,647.0,15,5,2,1,1,0,0
NA1_5586002060,1782013233,16.12,33.2,MissFortune,BOTTOM,1,15,4,9,6,249,7.51,549.0,1300.7,28.4,49.0,1.16,1,1,150,7.5,60,0,0,16,0.6,788,-11,255,1222,-8,143,721.0,12,3,1,0,0,0,0
NA1_5586252364,1782054382,16.12,24.1,MissFortune,BOTTOM,1,10,3,12,7.33,208,8.63,585.1,786.4,24.4,55.0,0.75,1,0,71,4.9,68,0,0,16,-0.34,1129,7,65,1483,9,374,913.0,18,1,0,0,0,0,0
NA1_5586261725,1782056325,16.12,19.3,MissFortune,BOTTOM,0,0,4,2,0.5,128,6.62,336.1,491.3,18.9,20.0,0.63,0,0,114,9.8,63,0,0,32,0.05,-487,18,-679,-959,26,-489,0,2,0,0,0,0,1,0
NA1_5586398478,1782074180,16.12,1.2,MissFortune,BOTTOM,0,0,0,0,0,0,0.0,424.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,1
NA1_5586402218,1782074537,16.12,1.1,Brand,MIDDLE,0,0,0,0,0,1,0.87,457.2,187.3,34.8,0,0,0,0,0,0.0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,1
NA1_5586992401,1782151203,16.12,34.9,MissFortune,BOTTOM,1,9,7,11,2.86,283,8.11,514.3,893.3,18.7,41.7,0.94,1,2,206,9.8,64,0,0,44.8,3.18,0,-5,-153,351,-2,-174,0,5,0,0,0,0,0,0
NA1_5587009311,1782153809,16.12,26.3,MissFortune,BOTTOM,0,5,10,3,0.8,176,6.68,465.3,718.5,25.3,47.1,0.42,0,0,255,16.1,63,0,0,3,-0.19,-623,-6,-609,-2168,-19,-1802,0,1,0,0,0,0,0,0
NA1_5587023178,1782155729,16.12,31.7,Ashe,BOTTOM,1,10,6,16,4.33,236,7.45,518.9,760.0,19.5,56.5,0.9,0,1,216,11.4,69,1,1,30,0.73,931,5,659,1493,8,1048,755.0,7,2,0,0,0,0,0
NA1_5587386362,1782187631,16.12,23.4,MissFortune,BOTTOM,1,4,2,7,5.5,200,8.55,513.6,620.3,18.7,44.0,0.51,2,0,16,1.1,69,0,0,32,-0.3,-569,-18,265,683,-7,830,790.0,8,0,0,0,0,0,0
NA1_5587676279,1782244748,16.12,39.1,MissFortune,BOTTOM,0,6,8,7,1.62,322,8.24,508.8,975.4,22.4,38.2,0.79,0,3,279,11.9,64,1,1,60.8,-0.08,1396,31,564,2794,42,891,792.0,8,0,0,0,0,0,0
NA1_5588153353,1782318989,16.13,29.0,MissFortune,BOTTOM,0,7,6,7,2.33,225,7.75,471.0,813.5,23.2,45.2,0.9,2,0,230,13.2,63,0,0,67.0,0.91,-295,2,601,413,11,1543,1113.0,4,1,0,0,0,0,0
NA1_5588164611,1782321112,16.13,1.3,MissFortune,BOTTOM,1,0,0,0,0,1,0.77,421.1,116.5,17.6,0,0.28,0,0,0,0.0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,1
NA1_5588171081,1782321533,16.13,29.0,Sivir,BOTTOM,1,5,4,7,3,273,9.42,531.2,858.7,19.1,54.5,0.74,0,0,95,5.5,67,0,0,25,-0.19,-16,15,-526,-48,7,-805,0,14,1,0,0,0,0,0
NA1_5588193635,1782325600,16.13,23.6,MissFortune,BOTTOM,0,12,8,9,2.62,176,7.46,609.2,1543.7,31.2,63.6,0.64,0,2,226,16.0,58,0,0,41.6,-0.24,-131,2,-320,850,8,-156,0,4,0,0,0,0,0,0
NA1_5588212354,1782327413,16.13,36.3,Nautilus,UTILITY,0,2,8,9,1.38,38,1.05,250.4,177.1,5.8,44.0,2.94,7,0,273,12.5,19,0,0,6,0.09,252,4,-23,402,4,53,0,1,0,0,0,0,0,0
NA1_5588321140,1782338617,16.13,35.8,MissFortune,BOTTOM,0,11,9,10,2.33,223,6.23,510.7,1243.9,25.9,48.8,0.88,1,0,284,13.2,58,0,0,9,0.42,691,-6,706,971,2,1307,0,17,2,1,0,0,0,0
NA1_5588566435,1782356410,16.13,25.8,MissFortune,BOTTOM,0,6,6,6,2,183,7.09,416.9,540.8,18.7,42.9,0.76,1,1,169,10.9,59,0,0,23,0.01,-8,-11,230,508,1,733,866.0,3,0,0,0,0,0,0
NA1_5588598820,1782358183,16.13,24.0,MissFortune,BOTTOM,1,8,1,9,17,192,7.99,551.4,1058.4,26.5,50.0,0.64,1,0,20,1.4,70,1,0,44,-0.26,823,24,245,1777,39,859,847.0,10,1,0,0,0,0,0
NA1_5588638248,1782360738,16.13,29.7,MissFortune,BOTTOM,1,14,5,10,4.8,270,9.1,631.6,1247.1,26.4,52.2,0.45,0,1,115,6.5,51,1,0,105,-0.12,767,10,404,1851,32,1211,1034.0,17,3,0,0,0,0,0
NA1_5588843830,1782398351,16.13,32.7,MissFortune,BOTTOM,0,3,9,7,1.11,265,8.11,425.6,807.0,17.2,32.3,0.7,1,1,341,17.4,67,0,0,68.0,0.53,184,30,72,691,51,646,0,2,0,0,0,0,0,0
NA1_5588897251,1782409407,16.13,26.1,MissFortune,BOTTOM,1,14,2,8,11,225,8.63,637.2,1318.9,26.4,73.3,0.94,0,0,34,2.2,54,0,0,4,0.71,-1588,-28,-456,321,-22,478,847.0,15,3,0,0,0,0,0
NA1_5588908508,1782411244,16.13,33.6,MissFortune,BOTTOM,0,10,12,9,1.58,224,6.66,515.7,1280.8,30.4,48.7,0.53,0,1,311,15.4,68,0,0,8,-0.52,-1615,-14,-376,-1423,-13,-1089,1004.0,1,1,0,0,0,0,0
NA1_5588921733,1782413610,16.13,27.4,MissFortune,BOTTOM,1,7,5,10,3.4,229,8.34,566.3,1117.2,25.5,47.2,0.49,0,0,120,7.3,71,0,0,74,-0.36,-491,5,37,-569,15,199,774.0,15,0,0,0,0,0,0
